train_loss,train_acc,val_loss,val_acc,lr
0.29596381653679743,99.96222222222222,0.5156874408721924,91.7,0.0003084117941357837
0.29656231185065374,99.91555555555556,0.510634256696701,92.06,0.0002942392506752892
0.29576424388885497,99.92888888888889,0.5043262318611145,92.26,0.0002802747026289245
0.2944074432479011,99.96444444444444,0.5073139438629151,92.16,0.000266531931319651
0.29410979555447897,99.94666666666667,0.5039891628742218,92.4,0.0002530244992035663
0.29368690530988906,99.96666666666667,0.5012329417228699,92.34,0.00023976573648539667
0.2931750019921197,99.97111111111111,0.5060718255996705,92.36,0.00022676872796319544
0.29254726900524564,99.98,0.5011148753166199,92.26,0.00021404630011522598
0.29222254111501905,99.98666666666666,0.5013841550827026,92.56,0.00020161100844177672
0.29220253783861794,99.97555555555556,0.5092950178146363,92.08,0.0001894751250743987
0.29178489709960087,99.97333333333333,0.5043159036636352,92.32,0.00017765062666479255
0.2912549195289612,99.98,0.49869057931900024,92.36,0.0001661491825652992
0.2907718608803219,99.9888888888889,0.4990139988899231,92.48,0.00015498214331265912
0.2905941563447316,99.99777777777778,0.5001007160186768,92.44,0.00014416052942640148
0.29059705334769353,99.98,0.5005316937446594,92.42,0.00013369502053292264
0.29034716810120476,99.99333333333334,0.4995597581386566,92.38,0.00012359594482598446
0.28981401001082524,99.99333333333334,0.5016619140148163,92.4,0.00011387326887403332
0.29004391414854264,99.99111111111111,0.49866022219657896,92.36,0.00010453658778440112
0.2895848221725888,99.99111111111111,0.4961996060848236,92.54,9.559511573409205e-05
0.2892254933622148,99.99555555555555,0.4938933271408081,92.56,8.705767687650269e-05
0.28922133259773253,99.99111111111111,0.49501652717590333,92.5,7.893269663304787e-05
0.2891355050669776,99.99111111111111,0.4957184196472168,92.6,7.122819337828756e-05
0.2888407009919484,99.99777777777778,0.4935148355007172,92.36,6.395177052675798e-05
0.2887499902089437,99.99333333333334,0.49504905557632445,92.6,5.711060902932045e-05
0.2886007968796624,99.99777777777778,0.4930278822898865,92.72,5.071146028642948e-05
0.28862073379622566,99.99777777777778,0.4939436043262482,92.42,4.476063948531561e-05
0.28862318506240847,99.99777777777778,0.4939276909828186,92.6,3.9264019367658426e-05
0.28838136610984805,99.99555555555555,0.496017794752121,92.44,3.4227024433899026e-05
0.2884172150929769,99.99111111111111,0.4966033101081848,92.54,2.9654625589913258e-05
0.2883187570836809,99.99111111111111,0.4932369140625,92.58,2.5551335241327692e-05
0.28825089696248374,100.0,0.49456024198532106,92.68,2.192120284032009e-05
0.28809865209791397,100.0,0.4949472731590271,92.52,1.8767810889299096e-05
0.28813233489460416,99.99555555555555,0.49312991762161257,92.54,1.609427140540687e-05
0.2880384623951382,99.99777777777778,0.49250405492782595,92.66,1.3903222849333514e-05
