train_loss,train_acc,val_loss,val_acc,lr
0.03000696847273244,98.93555555555555,0.40176744594139163,91.66,0.0006579634122155987
0.02973461661438147,98.96222222222222,0.4400883046939969,91.58,0.0006455875956284415
0.02565233990624547,99.14222222222222,0.397680661375646,92.34,0.0006331154273257474
0.029228303915924497,98.95111111111112,0.414593522596189,91.92,0.0006205554551086729
0.02537765411933263,99.14444444444445,0.3923223765372291,92.1,0.0006079162869547905
0.021853876842392816,99.2311111111111,0.4378046851396558,91.86,0.0005952065851186127
0.025890383938948314,99.1,0.40375951158385726,92.2,0.0005824350601949139
0.02214860796464814,99.25111111111111,0.448950422978401,91.86,0.0005696104651489251
0.022222389678491487,99.25111111111111,0.43755262487865987,92.26,0.0005567415893174882
0.02020080288524429,99.31333333333333,0.41639793088547883,92.06,0.000543837252385283
0.0172760706719425,99.4088888888889,0.47081772818560746,91.7,0.0005309062983402568
0.01755976703978247,99.38888888888889,0.501953970455972,91.82,0.0005179575894123969
0.017433888530648416,99.42444444444445,0.4681121517896652,92.14,0.0005049999999999998
0.016322977150800742,99.42,0.5235746191737991,91.7,0.0004920424105876026
0.017944418362776438,99.37777777777778,0.43749355819184277,92.38,0.0004790937016597426
0.017288835218217637,99.40222222222222,0.4406124331473737,92.34,0.00046616274761471655
0.013405450579937962,99.56444444444445,0.4558949403762812,92.58,0.00045325841068251133
0.012461272010538314,99.56,0.4976847085410496,92.06,0.0004403895348510743
0.011611634973684946,99.60444444444444,0.4826430745351361,92.38,0.00042756493980508544
0.010549546148876349,99.63111111111111,0.48613897030353476,92.44,0.00041479341488138684
0.010806655949995749,99.61777777777777,0.46191795015328824,92.36,0.00040208371304520883
0.012307011461092365,99.58,0.47008139383790515,92.5,0.0003894445448913266
0.01040712489825156,99.65777777777778,0.47567356483936185,92.56,0.000376884572674252
0.011398020818477704,99.61777777777777,0.4333945816039992,93.12,0.00036441240437155804
0.007802410615815057,99.74666666666667,0.4564404208421705,92.84,0.00035203658778440087
0.008080944172417124,99.71333333333334,0.512929669260139,92.3,0.0003397656046792832
0.006760490001572503,99.76222222222222,0.49450547223083013,92.34,0.00032760786497507615
0.00641282842417972,99.77555555555556,0.4845920734882329,92.68,0.0003155717009792804
0.007455499643832445,99.75111111111111,0.46796846885678933,92.9,0.0003036653616774787
0.004336576751205657,99.84222222222222,0.46213747701615066,93.22,0.00029189700707989385
0.005497178419368962,99.83555555555556,0.5056864345788774,92.74,0.0002802747026289242
0.006518976174444995,99.81111111111112,0.4831150631666166,93.24,0.0002688064136714936
0.005334409109741036,99.80444444444444,0.4813291412113911,93.3,0.0002574999999999999
